Gene	GSM368455	GSM368458	GSM368459	GSM368460	GSM368464	GSM368840	GSM368841	GSM368842	GSM368844	GSM368845
NEUROG2	22.173231	10.443096	6.1623464	7.37245	7.1554036	8.639724	7.0769844	6.17537	6.4918175	7.229659
NEUROG3	8.70451	9.090463	5.2207675	6.391389	6.324715	6.5371575	6.2598987	5.5104976	6.010276	6.392872
NF1	19.907509	27.180292	10.615065	13.302394	11.310189	18.028639	12.048317	9.21832	10.64861	12.270036
NF2	143.32278	146.11613	130.83908	133.09856	115.68999	139.75034	137.74808	135.68636	151.95897	136.49466
NFASC	18.584112	22.787043	8.193826	12.05726	11.721858	13.002147	11.758358	10.2104645	10.843811	12.086946
NFAT5	8.832211	8.806738	6.3658233	5.461527	589.1393	55.50456	200.20248	49.32913	11.830599	155.74324
NFATC1	71.55926	88.44601	161.10057	120.50598	76.80993	45.40037	158.2408	157.47174	130.36633	105.67677
NFATC2IP	107.71652	81.22321	567.9806	505.04474	396.38602	428.22388	369.7697	444.68655	487.27353	565.7973
NFATC3	28.331482	64.26357	379.7504	323.06528	94.5072	134.5141	197.91063	259.6066	310.65775	195.46486
NFATC4	247.27885	158.87726	44.80297	50.66036	124.608604	122.692345	48.651478	33.77251	36.531696	50.879402
NFE2	1475.7495	1340.1013	1628.5244	1630.5664	1655.2651	3607.472	1329.3258	1380.0455	1669.9236	1821.7574
NFE2L1	138.74228	136.26692	226.3855	233.00375	203.17735	182.16226	330.57156	255.98218	246.74588	230.66922
NFE2L2	392.87057	386.3981	702.486	666.1529	625.47235	463.69275	648.28406	637.2493	686.05725	605.65186
NFE2L3	18.856869	20.751163	13.576142	17.553175	14.47054	22.435581	14.934405	12.604154	14.61969	15.926409
NFIB	28.876305	15.731038	9.996229	13.605776	13.241422	14.581072	13.246954	11.684385	12.524862	16.702177
NFIC	57.091095	62.68063	36.296837	45.98772	44.991486	45.81732	53.057762	38.00132	38.442924	45.779083
NFIL3	319.10953	208.17795	385.3776	534.63324	474.46667	173.1702	799.93024	432.09583	669.2514	375.17944
NFIX	13.710979	11.441349	6.7498393	7.6351223	32.774437	32.92382	7.699874	6.4894047	8.019108	11.653521
NFKB1	99.352325	98.41633	114.11182	92.27767	101.40158	65.29298	58.141685	72.87617	148.10246	91.66318
NFKB2	16.900194	27.871218	27.188478	20.145845	17.433846	20.796457	25.592176	15.341777	16.976824	17.507614
NFKBIA	482.0338	502.82324	1198.4298	1385.6285	1797.5343	969.887	1463.7465	1308.1537	1508.287	1125.3484
NFKBIB	71.09928	44.018867	36.686275	28.794687	40.416622	42.452232	37.76227	36.25139	37.41171	37.718487
NFKBIE	80.005646	39.309654	129.01543	60.66759	84.53968	52.38138	83.19327	72.562386	120.805504	76.932976
NFKBIL1	10.287504	11.586944	7.991441	8.699261	8.114751	8.471017	8.090312	6.650357	7.5899115	8.278285
NFRKB	64.96367	67.20806	96.714195	77.260345	72.67025	63.13309	81.10269	86.23343	84.03716	98.11087
NFS1	9.907569	7.3408713	18.535892	11.519659	12.176451	12.734655	12.400534	24.391033	21.310274	12.454448
NFU1	37.546505	43.130276	87.72262	37.927334	31.580872	35.23725	30.444185	35.184975	54.28422	42.182236
NFX1	67.12703	70.86546	80.67106	87.328674	82.65653	84.62805	82.829346	86.82767	81.86263	87.49498
NFYA	159.70137	161.42986	149.90706	150.89804	149.90706	155.6629	184.51874	207.09885	193.6773	149.90706
NFYB	95.30426	85.74068	128.95859	92.7435	137.47038	70.165245	133.13264	66.548645	73.67352	116.63044
NFYC	61.874416	71.39682	69.26917	59.822	67.59895	77.644844	76.39407	87.057594	180.27866	101.637085
NGB	6.0854826	6.4199224	5.135236	5.9098897	5.5417805	5.7279243	5.5417805	4.8614006	5.5898156	5.4089136
NGDN	13.04989	13.499811	51.65968	24.99366	25.990677	23.433607	21.659187	22.646847	19.552298	24.840467
NGF	4.88299	5.198166	3.997442	4.240086	4.147848	4.3978863	4.177787	3.92712	3.9896593	4.2141953
NGFR	12.755354	17.480831	9.326307	9.661062	10.008761	10.864969	10.148119	8.509228	8.958146	10.14341
NGFRAP1	521.87555	282.4106	525.08154	331.6237	598.9447	630.7628	202.82405	430.22534	264.1082	418.19937
NGLY1	155.30939	232.34506	487.36392	399.4509	358.13513	189.4729	459.68735	379.6975	368.38257	305.55414
NGRN	394.0114	282.12888	684.0228	524.0718	548.74554	1032.2262	454.82843	496.60938	447.40814	517.12683
NHEJ1 /// SLC23A3	27.523577	24.945005	31.155144	23.719143	31.70053	19.17094	23.184864	22.776474	22.993092	23.75218
NHLH1	15.219112	16.336567	12.544054	13.297454	15.067343	13.746652	12.695125	12.160643	13.000337	13.147749
NHLH2	8.3256645	9.081187	6.25148	7.1383233	6.6503572	7.383572	6.8450904	6.580371	6.336464	6.9755893
NHLRC2	7.281673	10.933241	38.786934	15.221943	14.585811	9.391661	29.14756	23.638937	28.05871	10.340149
NHP2	203.05475	176.81992	343.13675	271.64655	219.55766	204.63913	237.00551	337.86008	291.17276	266.48413
NHP2L1	302.6332	165.42598	346.48032	400.34158	350.2631	370.2505	346.28772	430.47488	391.05164	363.27313
NHP2P2 /// NHP2P2	18.587568	18.70871	17.07439	17.62499	17.444368	17.72834	17.248783	16.822739	17.025343	17.465425
NID1	13.4769745	13.410844	7.243763	7.8372083	7.7364044	8.2235365	7.775993	7.3092628	7.3480296	8.532954
NID2	15.107947	20.19639	9.175217	9.992984	9.441254	11.048497	9.304692	8.974789	8.939876	9.676315
NIF3L1	45.733418	47.660496	112.693726	93.74286	58.163315	46.031467	48.874325	79.33472	77.9716	42.93658
NIN	15.292735	19.80018	11.2941885	12.205301	11.929819	13.649407	12.116147	10.71552	11.305724	12.139782
NINJ1	150.56915	255.1046	226.0704	320.19965	412.86786	317.8018	665.9674	532.0095	505.46637	521.5002
NINJ2	1026.161	423.76663	308.39587	253.61192	454.9868	363.3154	87.72061	338.07925	177.21832	290.51138
NINL	6.229763	6.3379364	5.049933	6.2578654	5.6319923	5.9580746	5.256987	5.227313	5.0847316	5.7703385
NIP7	44.19797	45.85031	113.652084	77.411064	58.26327	66.29742	55.428337	103.30608	69.950676	58.176823
NIPA2	161.39236	202.12871	393.76443	342.5559	325.3668	289.66345	325.88058	458.79193	411.12823	356.82465
NIPAL2	75.31707	74.89883	55.81027	72.27677	70.88185	85.306114	70.88185	67.831505	69.57839	75.19485
NIPAL3	155.71703	124.860374	87.73073	83.38068	55.042587	85.22894	66.63358	75.079796	66.36207	68.367096
NIPBL	108.285324	107.58414	207.83536	158.10873	186.8754	103.6325	241.59131	262.16687	173.85063	170.2739
NIPSNAP1	182.52615	241.07587	218.55125	189.74568	193.95613	174.38773	176.97174	181.51266	183.62198	191.48808
NIPSNAP3B	8.239196	7.269014	6.2248516	7.0269184	6.5295777	7.44792	6.6076035	6.2219644	6.1450706	6.7746277
NISCH	264.47012	199.39487	355.53574	361.40714	320.7501	250.90227	423.69794	360.38562	355.1071	338.97482
NIT1	141.69606	113.14165	124.86031	104.46288	106.91476	165.87163	181.08353	124.721375	140.34814	125.069115
NIT2	17.268797	24.925333	47.384842	22.122343	21.598965	21.806414	19.846157	20.293142	27.570871	21.493
NKAIN1	4.9233737	5.704053	4.0276036	4.2079425	4.1892405	4.510416	4.073463	3.9403534	4.0433326	4.1613426
NKG7	592.97876	781.53107	311.7337	553.6175	467.1161	984.96747	669.22015	988.9055	1524.8944	1579.6654
NKIRAS2	159.91267	165.34538	167.41054	175.42667	165.43364	244.33049	216.80406	168.29832	192.62863	204.87189
NKRF	45.127373	54.47725	46.457413	46.291706	48.08029	43.04131	51.378788	47.855495	48.876583	48.614212
NKTR	102.69667	210.1287	153.85341	117.1593	419.39438	253.52353	315.42938	473.6529	205.71022	280.61453
NKX2-1	11.77091	15.057557	9.032438	9.791031	8.62931	11.990869	9.340163	9.000642	9.000642	9.374028
NKX2-2	7.6759744	7.4950686	5.8001347	6.559946	6.3964334	6.8396945	6.4402103	6.121449	6.19891	6.498445
NKX2-5	5.542552	7.3548512	3.1481977	5.133569	5.0195637	6.371549	5.023293	4.6289387	4.7501335	5.06989
NKX2-8	5.469739	5.418207	4.679254	4.884237	4.799762	5.029589	5.296162	4.508742	4.579587	4.807118
NKX3-1	7.5737276	7.753655	6.1710725	8.400165	6.8165655	7.378095	6.984336	6.749214	6.3435254	12.321376
NKX3-2	8.28251	8.17484	5.8629117	6.847952	6.689664	7.8996406	6.5889277	6.4306564	6.0525346	6.768345
NKX6-1	10.81066	11.083415	9.607419	10.123664	9.982789	10.37475	10.022704	9.578041	9.908951	10.022704
NLE1	58.23619	28.869608	19.969015	38.826553	22.248962	25.22786	21.986242	17.641356	21.476046	22.39709
NLGN1	12.499896	12.234786	7.4069076	8.964797	8.441195	12.144287	8.4901	7.1224437	8.008144	8.80975
NLGN3	46.13305	58.098564	34.84458	30.969223	42.436455	37.35619	36.58088	34.29281	29.813004	36.76465
NLGN4X	10.15943	11.384162	6.4405107	8.40485	7.8299394	9.506756	7.8423038	7.385631	6.5699987	7.927916
NLGN4Y	10.72522	14.990634	7.9018407	8.971456	8.404067	10.223741	8.5392885	7.5197997	7.410345	8.788519
NLK	31.70347	30.198683	23.473886	27.01995	34.423557	39.69733	26.512012	26.206244	21.046913	27.835682
NLRP1	90.450584	184.20218	304.88828	339.0217	197.00363	208.72911	348.21295	395.1369	391.77805	298.0898
NLRP2	9.390573	9.980938	6.0908475	7.635654	7.4012375	7.7613916	7.4012375	6.9565196	6.243073	7.40433
NLRP3	12.245861	7.134186	26.160677	8.975413	10.571316	7.7830315	28.230436	10.7458935	31.8657	10.658496
NLRX1	241.04242	291.17264	104.618065	123.575005	209.807	122.957306	113.15217	123.300125	155.02853	155.06445
NMB	79.20601	106.01574	53.649475	56.576866	56.116722	58.21734	50.21685	53.7242	55.854355	56.768814
NMBR	3.5568094	3.6386049	3.280777	3.4038234	3.310136	3.455623	3.3298547	3.1901066	3.3070655	3.3616014
NMD3	9.453088	11.387862	11.066456	10.517737	7.8506756	7.9988594	7.8842607	9.945338	9.195248	8.1866045
NME1	23.7087	17.716417	50.821594	38.851784	22.484043	26.502165	24.371798	33.21152	40.83509	22.301683
NME1-NME2 /// NME2	325.47263	337.02982	644.0266	671.865	614.9402	481.58652	509.30377	553.48865	535.3281	493.87476
NME3	26.630363	26.502165	32.425026	23.394508	23.638937	25.77571	25.361656	24.63901	27.704245	25.466608
NME4	158.40976	91.75252	113.976845	141.57118	141.41034	374.98752	75.92936	140.88966	140.57292	298.3805
NME5	6.891302	7.053052	6.1118007	6.521706	6.3934665	6.7207766	6.707381	5.9860625	6.1118007	6.561469
NME6	61.62085	56.952183	47.068207	53.363926	69.58811	53.00854	36.587685	55.580307	42.765606	57.70631
NME7	11.312017	12.505113	10.475364	10.582848	9.59984	10.8252125	10.725217	9.54698	13.023884	10.851363
NME8	8.861406	10.23418	9.3129	8.189265	7.3004494	7.948542	7.9143147	7.506555	7.5488176	7.543215
NMI	953.90924	719.35834	1427.3939	926.1702	1008.8115	829.16205	2215.6455	871.2263	1602.3655	770.28015
NMNAT2	4.4110684	4.4291167	3.849988	4.0768657	4.0022674	4.206381	4.040332	3.8105333	3.8837197	4.0734625
NMRK1	85.88602	86.045555	484.63516	129.65459	161.69972	79.04807	263.93042	252.75993	99.76349	131.47197
NMRK2	11.1569395	13.27372	6.9026623	8.25699	8.398413	8.867984	8.000715	7.347518	7.446533	8.223345
NMT1	31.478472	38.870743	159.61618	131.7652	76.62128	88.41118	96.32685	101.218346	140.33838	83.00829
NMT2	25.098255	23.566648	68.30844	34.581234	30.327866	17.720936	28.14738	80.9861	42.741806	35.589725
NMU	7.7487984	8.449424	6.339405	6.990819	6.778244	7.497503	6.821628	6.3072777	6.5348816	6.8833117
NMUR1	9.289593	8.199911	5.267487	5.6314697	5.454531	5.8322506	5.487532	4.670144	5.029588	5.634083
NNAT	145.58493	222.8006	86.85384	99.61314	92.08313	138.67482	100.134514	93.103516	93.28727	100.51392
NNT	57.491203	57.797432	62.36155	48.09036	44.007652	32.61363	50.25296	68.41311	110.17834	45.69418
NOC2L	16.908823	23.449934	22.444944	13.85102	15.400974	19.889496	19.757961	21.99952	19.179846	19.757961
NOC3L	8.7618475	9.579592	14.39987	9.655011	9.437093	8.385759	9.486263	9.32977	14.347184	9.52331
NOC4L	9.157353	9.708698	7.3589478	7.9143167	7.804912	20.570923	7.9607234	7.166202	7.7680583	7.9607234
NOD1	108.87224	83.68695	67.18624	73.25254	112.268456	86.06952	77.90839	83.276375	85.83427	88.77914
NOD2	92.08313	153.11612	353.69263	304.57022	231.59677	128.08786	384.395	151.39938	499.162	255.48392
NOL10	9.102495	9.886905	6.1299767	6.880279	6.3463216	7.7486196	6.5887733	6.414264	5.9098907	6.8002963
NOL11	68.99967	87.03331	262.08786	198.04855	120.77469	96.20842	153.88188	193.18367	174.56584	145.8046
NOL12	57.085815	52.99134	61.688087	52.103844	52.68243	55.046444	49.789898	46.96677	70.85556	49.741417
NOL12 /// TRIOBP	108.94297	71.37691	221.19359	208.11987	221.31682	175.55687	146.67996	126.598854	175.78505	187.75742
NOL3	17.817814	17.660803	16.545595	16.748163	13.225766	20.252695	16.59827	11.365951	16.508787	16.008646
NOL4	6.599942	7.0599265	5.3537297	5.8057895	5.538695	6.0536566	5.568071	5.2611346	5.2809467	5.6676445
NOL6	53.582275	66.54243	44.691856	42.46603	52.036198	62.921036	41.3691	38.546524	44.416904	59.762352
NOL7	369.68387	229.63881	733.5488	550.7735	516.2756	682.6279	507.16992	483.3552	462.22162	695.30304
NOL8	95.40602	107.519264	226.63759	174.93883	154.66208	86.24939	160.95108	148.86024	160.80563	105.65481
NOL9	84.85215	105.43684	222.19151	176.79134	210.29448	146.71404	226.26991	333.03482	317.3452	318.28906
NOLC1	127.78814	172.04091	316.36014	317.27155	213.1928	139.40065	320.72778	451.21295	299.6432	339.65973
NONO	769.06573	598.61176	1809.1644	1701.6814	1507.167	1029.8585	1655.2651	2245.5554	2120.689	1766.7311
NOP10	774.0781	997.8714	1674.3074	1640.8885	1328.7396	1318.085	1337.6472	1593.6537	1594.5771	1060.26
NOP14	44.575886	34.4939	31.230413	30.6746	33.41322	28.515476	32.147877	41.621326	31.92194	40.833214
NOP14-AS1	10.4085045	12.3316765	7.0213785	8.649351	7.8179603	10.639964	8.21934	6.701158	7.0796103	8.177873
NOP16	92.72842	96.50353	105.716034	84.73021	88.04887	89.43236	88.8491	82.323524	79.799904	75.54806
NOP2	92.32917	78.689445	168.06432	156.86292	151.55757	87.27597	153.3223	145.0623	145.53426	139.8898
NOS1	14.312275	23.204235	11.76873	13.092351	12.908969	13.606408	12.782611	12.3271	12.243873	12.299677
NOS1AP	60.46384	82.44971	54.789055	57.07256	56.924435	58.760094	58.41215	52.81214	54.132053	56.87164
NOS2	5.588778	6.0019145	4.4679227	4.7899723	4.6386127	4.773997	4.6783853	4.4291167	4.4737315	4.6851206
NOS3	4.2796183	4.4102507	3.820625	4.010447	3.920475	4.1074367	3.9452934	3.6897807	3.797472	3.9689796
NOSIP	302.96356	438.4782	1121.5946	945.6021	606.2985	573.5684	864.54156	997.4537	783.3824	840.9598
NOTCH1	151.95195	212.26486	239.03755	226.91118	252.47879	162.57242	456.60443	420.87604	377.57175	249.68253
NOTCH2	679.23065	739.0318	1276.6707	1119.6709	1334.9799	647.0216	1282.5197	1146.1642	1216.9779	859.78094
NOTCH2NL	2228.378	2768.0068	3520.0793	2835.2783	2055.8696	1940.8751	2095.2097	2935.0713	2635.6445	3253.685
NOTCH3	13.708437	14.310947	11.485499	12.706913	12.694541	13.196647	12.340836	12.227977	11.627062	12.68512
NOTCH4	44.7749	51.06271	23.149385	41.772243	40.16051	44.563477	40.844574	38.525063	39.232224	41.248352
NOV	19.449602	19.532812	19.028265	23.338137	16.676628	18.36894	31.913067	43.752113	17.657734	20.479496
NOVA1	11.54106	14.073882	7.6706343	8.80975	7.7055945	12.586616	8.252585	6.8944993	7.1602187	8.385371
NOVA2	171.45117	191.03546	75.170395	121.00463	133.38911	175.65468	104.52113	111.35526	114.55745	98.576294
NOX1	20.296911	26.218405	11.165229	12.122053	11.965024	17.764982	12.051109	10.943649	11.396053	12.090035
NOX3	5.2231903	5.3735166	4.2298684	4.607401	4.489952	4.799762	4.5074863	4.2605968	4.3156114	4.5250893
NOX4	6.232943	6.5596414	4.9295444	5.4939017	5.2552795	5.94951	5.3010783	4.8400183	5.003982	5.4156933
NOX5	7.267328	7.4031277	6.179955	6.7139177	6.9349246	7.1805153	6.681287	6.3015733	6.0832243	6.742015
NPAP1	5.74176	6.429462	5.074597	5.238239	5.1898518	5.2721334	5.2401824	5.5825586	4.9499435	6.89802
NPAS1	28.47051	26.968594	9.6092005	10.794615	14.408229	11.761084	10.392095	8.85976	9.999941	10.502377
NPAS2	13.187469	15.538791	8.472195	10.056244	9.419375	12.911364	9.75023	8.86305	8.914191	9.906192
NPAS3	39.94307	36.71523	24.973955	25.942486	24.852577	27.319996	25.301708	22.341038	24.705402	26.223269
NPAT	49.562855	28.182003	143.12009	85.11832	81.68806	47.372765	89.48005	90.82274	91.14361	88.48912
NPBWR2	3.921021	3.9199293	3.4602766	3.6098487	3.564245	3.8112416	3.5698724	3.5323045	3.4500155	3.589805
NPC1	13.122765	11.8476305	39.699184	15.354603	19.70028	12.593042	49.667023	45.00715	55.409046	24.09715
NPC1L1	7.399006	6.429462	4.8996716	5.400136	5.1898518	5.6322536	5.2270703	4.799762	4.9499445	5.3304305
NPC2	1505.072	932.81177	1406.5198	1389.2003	1304.9707	1236.7605	1727.4572	1728.2596	2226.2092	1518.4338
NPDC1	25.404062	31.732918	16.257164	17.018232	23.80625	17.36119	14.886656	13.747291	13.041427	15.700415
NPEPL1	450.1947	477.50348	208.67715	229.07066	292.3471	253.25687	240.33888	189.6422	196.66472	223.20477
NPEPPS	45.198624	92.57366	459.34598	346.4965	170.68132	136.76726	308.0311	268.40137	216.03072	131.13689
NPFF	8.751893	8.975621	7.968855	8.059589	8.010375	8.26792	8.020044	8.051365	7.7170434	8.020044
NPFFR1	7.015189	6.738887	6.1811023	6.356784	6.253802	6.5654273	6.253802	5.964159	6.034867	6.317969
NPHP1	9.100592	10.349749	6.2364163	7.6713457	7.3085847	8.450208	7.2481346	6.684388	6.919177	7.4512043
NPHP4	20.67906	21.898687	16.125694	17.786833	17.550728	16.900194	17.652	17.113255	17.619263	17.78601
NPHS1	15.479783	14.7806635	7.196192	8.603321	8.147573	11.037226	8.362834	6.882036	7.3371286	8.432192
NPHS2	9.948108	10.919552	5.6095634	8.042033	8.124168	9.523532	8.124168	7.749338	7.5418158	9.412825
NPIPA1	73.48063	78.57272	57.58325	65.365776	65.71859	63.353176	76.39407	77.24245	77.717	88.82025
NPIPA1 /// NPIPA5 /// NPIPB15 /// NPIPB3 /// NPIPB6 /// PDXDC2P	5.2494316	5.4697385	4.573428	5.1098022	4.6321597	5.050168	4.773554	3.7930684	4.2647505	4.6822944
NPIPA5 /// NPIPB3 /// NPIPB6 /// NPIPB8	6.2453933	7.3596296	5.4016404	5.9630527	5.65976	6.0806837	5.740163	5.3666644	4.9644346	5.8287334
NPIPB15	160.12434	280.68613	196.50162	217.67087	276.73523	298.72687	232.83604	172.43257	234.38622	266.75012
NPL	410.7757	262.48334	520.41235	408.49506	241.75378	455.1454	137.35237	275.82516	265.06577	197.00833
NPLOC4	180.07814	108.55188	165.77943	131.64291	152.28722	225.21202	172.74489	196.49252	176.85686	136.92609
NPM1	579.2789	613.2015	2329.5056	2117.5889	1311.282	1066.0067	1538.2166	2125.072	1545.5511	2050.2483
NPM1P22 /// NPM1P22	50.317123	46.83403	43.863922	44.242073	35.971584	36.374405	38.657593	42.71701	35.369125	40.218338
NPM3	8.284431	9.308584	7.7227745	7.82558	7.790437	8.094066	7.757612	7.128065	6.632793	7.7123895
NPPA	170.79604	112.130424	66.69544	77.06519	75.802635	82.45537	79.3623	62.826206	78.614586	80.11709
NPPB	6.4426017	6.694941	5.5238085	5.969418	6.322954	6.7313867	5.799597	5.391123	5.5505285	5.81091
NPPC	8.310227	5.7159758	5.06989	5.320299	5.23994	5.6098237	5.195393	4.9824357	4.799762	5.23994
NPR1	88.53226	77.07412	29.766022	30.32224	49.653797	36.778324	30.528353	27.517199	29.103638	30.005924
NPR2	60.37695	56.511242	30.17486	48.227776	47.86216	79.04441	47.853283	36.372707	38.334267	48.03572
NPR3	33.673935	34.37248	25.054628	37.120358	32.251717	36.024197	28.856884	36.65225	34.16655	31.673332
NPRL2	86.03756	124.91826	152.33304	124.45546	119.63127	109.19089	157.75697	137.32048	131.6917	119.77574
NPRL3	304.06915	423.22604	355.7998	301.31656	251.71858	2350.6797	294.65222	258.26718	458.02643	880.7377
NPTN	836.2129	542.1275	1395.4996	1314.5424	1196.4297	687.5391	2435.7322	1628.1478	1755.2104	1376.9127
NPTX1	59.86092	61.871586	46.69731	60.40776	54.941814	55.763718	64.026985	49.380386	53.552467	53.801506
NPTX2	6.8001385	7.1075864	5.2802114	5.8485103	5.650315	6.4423027	6.0685635	5.3691554	5.2613807	5.8327913
NPTXR	33.05853	28.351889	22.10388	23.871508	23.384739	25.680202	23.541512	21.975027	19.540054	23.767616
NPVF	8.1980095	8.411089	6.5886216	7.835028	8.060709	8.694821	7.5523205	6.2439437	6.821945	11.295761
NPY	5.035894	5.2667537	4.762713	4.7695684	4.6102886	5.023058	4.6500344	4.469374	4.517747	4.6729617
NPY1R	6.317382	6.2206635	4.9499445	5.452254	5.3143773	5.905229	5.358949	5.034959	5.138811	5.4048986
NPY2R	13.080812	16.250383	7.349732	9.137403	8.341906	10.636012	8.513175	7.485682	7.477696	8.829393
NPY5R	5.8026924	5.863455	5.2488227	7.221612	5.5601964	5.641277	5.771945	8.059401	5.3163505	7.595194
NPY6R	6.455769	6.714853	5.447702	5.695327	5.6797557	5.8395624	5.778109	5.6932116	5.447702	5.7904544
NQO1	24.675621	23.924736	19.696629	21.000092	20.521349	22.151108	20.289377	19.309322	19.319176	20.863148
NQO2	408.7224	386.44287	634.2696	449.11386	586.827	231.10321	178.22025	387.36752	102.44918	64.67939
NR0B1	7.6574745	13.296836	6.6670413	7.7594123	6.9843345	8.901381	7.310619	6.70769	6.760811	7.469724
NR0B2	6.383683	6.1419344	4.217521	4.3794575	4.374989	4.619711	4.3247323	4.061761	4.145732	4.357768
NR1D1 /// THRA	220.32442	242.25703	142.73918	141.87462	207.84071	196.00937	199.4816	206.59138	150.04837	214.97783
NR1D2	15.92049	45.284687	121.90636	59.10188	121.96578	80.26036	70.54719	269.6997	85.806274	76.42242
NR1H2	6.51082	6.7292013	5.169663	5.7016716	6.104431	6.425287	6.1225867	5.8363113	6.0784297	6.7298255
NR1H3	5.3846226	5.492628	4.866817	5.314624	5.2314377	5.5002794	5.2401834	5.146208	5.099145	5.3470273
NR1H4	6.43155	6.7796583	5.856657	6.1331058	6.0427127	6.4527736	5.9348965	5.755898	5.831168	6.0727882
