"Gene","airspace","bldvat","endotox","exercise","lcanc","sepsis","syno","tb"
"KTN1",1,0,0,0,0,0,0,0
"KYAT3",1,0,0,0,0,0,1,0
"KYNU",1,0,0,0,0,0,0,0
"L24521",1,0,0,0,0,0,0,0
"L3MBTL2",0,0,0,0,0,0,1,0
"LACC1",0,0,0,0,0,0,1,0
"LACTB",0,0,0,0,0,0,1,1
"LAGE3",0,0,0,0,0,0,1,0
"LAIR1",1,0,0,0,0,1,0,0
"LAMA2",0,1,0,0,0,0,0,0
"LAMA4",0,1,0,0,0,0,0,0
"LAMA5",0,0,0,0,1,0,0,0
"LAMB1",0,1,0,0,0,0,0,0
"LAMB2",0,1,0,0,0,0,0,0
"LAMB3",1,1,0,0,0,0,1,0
"LAMC1",0,1,0,0,0,0,0,0
"LAMC2",0,0,0,0,1,0,0,0
"LAMC3",0,1,0,0,0,0,0,0
"LAMP1",0,0,0,0,0,0,1,0
"LAMP3",1,0,0,0,0,0,1,1
"LAMTOR1",0,0,0,0,0,1,0,0
"LAMTOR3",1,0,0,0,0,0,1,0
"LAMTOR5",0,0,0,0,0,1,0,0
"LANCL2",0,0,0,0,0,0,1,0
"LAP3",1,0,0,0,0,0,0,1
"LAPTM4A",1,0,0,0,0,1,1,0
"LAPTM5",0,1,0,0,0,0,1,0
"LARGE2",0,0,0,0,1,0,0,0
"LARP1",1,0,0,0,0,1,0,1
"LARP4B",1,0,0,0,0,0,1,0
"LARP6",0,1,0,0,0,0,0,0
"LARP7",0,0,0,0,0,0,1,0
"LAT2",1,0,0,0,0,0,0,0
"LATS2",0,1,0,0,0,1,0,0
"LBH",1,0,0,0,0,0,0,0
"LCA5",0,1,0,0,1,0,0,0
"LCE3D",0,1,0,0,0,0,0,0
"LCK",1,0,0,0,0,0,0,0
"LCMT1",1,0,0,0,0,0,0,0
"LCN2",1,1,0,0,0,1,0,0
"LCORL",0,0,0,0,0,0,1,0
"LCP1",0,1,0,0,0,0,1,0
"LCP2",1,1,0,0,0,0,1,0
"LDB2",0,1,0,0,0,0,0,0
"LDHA",1,0,0,0,0,1,1,0
"LDHB",1,0,0,0,0,0,0,0
"LDLR",1,1,0,0,0,0,0,0
"LDLRAD4",0,0,0,0,0,1,0,0
"LDOC1",0,0,0,0,1,0,0,0
"LEF1-AS1",0,1,0,0,0,0,0,0
"LEMD1",0,0,0,0,1,0,0,0
"LEPROT",0,0,0,0,0,0,1,0
"LFNG",0,0,0,0,0,0,1,0
"LGALS1",1,0,0,0,0,0,0,0
"LGALS3",1,0,0,0,0,1,1,0
"LGALS3BP",1,1,0,0,0,0,1,1
"LGALS8",1,0,0,0,0,1,1,1
"LGALSL",1,0,0,0,0,0,1,0
"LGMN",0,0,0,0,0,0,1,0
"LGR4",0,0,0,0,1,0,0,0
"LHFP",0,1,0,0,0,0,0,0
"LHFPL2",1,0,0,0,0,0,0,1
"LHX1",0,1,0,0,0,0,0,0
"LIF",0,1,0,0,0,0,1,0
"LIG4",1,0,0,0,0,0,0,0
"LILRA5",0,0,0,0,0,1,0,0
"LILRA6",0,1,0,0,0,0,0,0
"LILRB1",1,0,0,0,0,0,1,0
"LILRB2",1,1,0,0,0,0,1,0
"LILRB3",0,1,0,0,0,0,0,0
"LILRB4",1,0,0,0,0,0,0,0
"LIMA1",0,1,0,0,0,0,0,0
"LIMK1",0,0,0,0,0,1,0,0
"LIMK2",1,0,0,0,0,0,0,0
"LIMS1",0,0,0,0,0,1,1,0
"LIMS2",0,1,0,0,0,0,0,0
"LIMS3L",0,1,0,0,0,0,0,0
"LIMS4",1,0,0,0,0,0,0,0
"LIN7A",0,0,0,0,0,1,0,0
"LIN7C",1,0,0,0,0,0,0,0
"LINC00113",0,1,0,0,0,0,0,0
"LINC00243",0,0,0,0,0,0,1,0
"LINC00282",0,1,0,0,0,0,0,0
"LINC00310",0,0,0,0,0,0,1,0
"LINC00342",0,0,0,0,1,0,0,0
"LINC00398",0,0,0,0,0,0,1,0
"LINC00410",0,1,0,0,0,0,0,0
"LINC00528",0,0,0,0,0,1,0,0
"LINC00544",0,1,0,0,0,0,0,0
"LINC00665",0,0,0,0,1,0,0,0
"LINC00672",0,0,0,0,0,0,1,0
"LINC00673",0,0,0,0,1,0,0,0
"LINC00680",0,0,0,0,1,0,0,0
"LINC00847",0,0,0,0,0,0,1,0
"LINC00857",0,0,0,0,1,0,0,0
"LINC01003",0,0,0,0,0,0,1,0
"LINC01106",0,0,0,0,1,0,0,0
"LINC01123",0,0,0,0,1,0,0,0
"LINC01128",0,0,0,0,0,0,1,0
"LINC01136",0,0,0,0,0,0,1,0
"LINC01137",0,0,0,0,0,0,1,0
"LINC01146",0,0,0,0,0,0,1,0
"LINC01191",0,0,0,0,0,0,1,0
"LINC01270",0,0,0,0,0,0,1,0
"LINC01271",0,0,0,0,0,0,1,0
"LINC01303",0,0,0,0,0,0,1,0
"LINC01841",0,0,0,0,0,0,1,0
"LINC02068",0,0,0,0,0,0,1,0
"LINC02210",0,0,0,0,1,0,0,0
"LINC02289",0,0,0,0,0,0,1,0
"LINC02474",0,0,0,0,1,0,0,0
"LINC02528",0,0,0,0,0,0,1,0
"LINC02593",0,0,0,0,1,0,0,0
"LINC02679",0,0,0,0,1,0,0,0
"LIPA",1,0,0,0,0,0,0,0
"LIPC-AS1",0,0,0,0,0,0,1,0
"LIPH",0,0,0,0,1,0,0,0
"LIPM",0,0,0,0,0,0,1,0
"LIPN",0,1,0,0,0,0,1,0
"LIPT1",1,0,0,0,0,0,1,0
"LITAF",0,1,1,0,0,0,0,0
"LLGL2",0,0,0,1,1,0,0,0
"LLPH",0,0,0,0,0,0,1,0
"LMAN2",0,0,0,0,0,1,0,0
"LMBR1",0,0,0,0,0,0,1,0
"LMBRD1",0,0,0,0,0,0,1,0
"LMCD1",0,1,0,0,0,0,0,0
"LMF1",0,0,0,0,1,0,0,0
"LMLN",0,0,0,0,1,0,0,0
"LMNA",0,1,0,0,0,0,1,0
"LMNB1",1,0,0,0,0,1,1,0
"LMO3",0,1,0,0,0,0,0,0
"LMO7",0,0,0,0,1,0,0,0
"LMOD3",0,1,0,0,0,0,1,0
"LMTK3",0,0,0,0,1,0,0,0
"LNPK",0,0,0,0,0,1,0,0
"LNX2",0,0,0,0,0,0,1,0
"LOC100008589",0,0,0,0,0,0,0,1
"LOC100128059",0,0,0,0,0,0,1,0
"LOC100128338",0,1,0,0,0,0,0,0
"LOC100129480",0,1,0,0,0,0,0,0
"LOC100129484",0,0,0,0,0,0,1,0
"LOC100129518",1,0,0,0,0,0,0,0
"LOC100130357",0,1,0,0,0,0,1,0
"LOC100130476",0,0,0,0,0,0,1,0
"LOC100130855",0,1,0,0,0,0,0,0
"LOC100130872",0,0,0,1,0,0,0,0
"LOC100131434",0,1,0,0,0,0,0,0
"LOC100132215",0,1,0,0,0,0,0,0
"LOC100132287",0,1,0,0,0,0,0,0
"LOC100133161",0,1,0,0,0,0,0,0
"LOC100133331",0,1,0,0,0,0,0,0
"LOC100190986",0,1,0,0,0,0,0,0
"LOC100216545",0,1,0,0,0,0,0,0
"LOC100271836",0,1,0,0,0,0,0,0
"LOC100288175",0,0,0,0,1,0,0,0
"LOC100288432",0,1,0,0,0,0,0,0
"LOC100289230",0,1,0,0,0,0,0,0
"LOC100419170",0,0,0,0,0,0,1,0
"LOC100505633",0,1,0,0,0,0,0,0
"LOC100505774",0,0,0,0,0,0,1,0
"LOC100506023",0,1,0,0,0,0,0,0
"LOC100506076",0,0,0,0,1,0,0,0
"LOC100506123",0,0,0,0,1,0,0,0
"LOC100506142",0,0,0,0,0,0,1,0
"LOC100506248",1,0,0,0,0,0,0,0
"LOC100506314",0,1,0,0,0,0,0,0
"LOC100506422",0,1,0,0,0,0,0,0
"LOC100507377",0,1,0,0,0,0,0,0
"LOC100507501",0,1,0,0,0,0,0,0
"LOC100507507",0,0,0,0,0,1,0,0
"LOC100508408",1,0,0,0,0,0,0,0
"LOC100996696",1,0,0,0,0,0,0,0
"LOC101060363",1,0,0,0,0,0,0,0
"LOC101060386",1,0,0,0,0,0,0,0
"LOC101060399",1,0,0,0,0,0,0,0
"LOC101060521",1,0,0,0,0,0,0,0
"LOC101926921",1,0,0,0,0,0,0,0
"LOC101927137",1,0,0,0,0,0,0,0
"LOC101927151",0,0,0,0,0,1,0,0
"LOC101927180",1,0,0,0,0,0,0,0
"LOC101927402",0,0,0,0,0,0,1,0
"LOC101927468",0,0,0,0,1,0,0,0
"LOC101927604",0,0,0,0,1,0,0,0
"LOC101927733",1,0,0,0,0,0,0,0
"LOC101928269",1,0,0,0,0,0,0,0
"LOC101928361",0,0,1,0,0,0,0,0
"LOC101928615",1,0,0,0,0,0,0,0
"LOC101928623",1,0,0,0,0,0,0,0
"LOC101928634",1,0,0,0,0,0,0,0
"LOC101928747",1,0,0,0,0,0,0,0
"LOC101928826",1,0,0,0,0,0,0,0
"LOC101928830",1,0,1,0,0,0,0,0
"LOC101929240",1,0,0,0,0,0,0,0
"LOC101929243",0,0,0,0,0,1,0,0
"LOC101929574",0,0,0,0,0,0,1,0
"LOC101929709",0,0,0,0,0,0,1,0
"LOC101929876",1,0,0,0,0,0,0,0
"LOC102724364",1,0,0,0,0,0,0,0
"LOC102724985",1,0,0,0,0,0,0,0
"LOC105370333",0,0,0,0,1,0,0,0
"LOC105370526",0,0,0,0,0,0,1,0
"LOC105371730",0,0,0,0,0,0,1,0
"LOC105378753",0,0,0,0,0,0,1,0
"LOC105379252",0,0,0,0,1,0,0,0
"LOC107105282",0,0,0,0,1,0,0,0
"LOC146880",0,1,0,0,0,0,0,0
"LOC148696",0,1,0,0,0,0,0,0
"LOC154761",0,0,0,0,0,1,1,0
"LOC162073",0,0,0,0,0,0,0,1
"LOC257358",0,1,0,0,0,0,0,0
"LOC26010",0,0,0,0,0,0,0,1
"LOC283038",0,1,0,0,0,0,0,0
"LOC283335",0,0,0,0,1,0,0,0
"LOC283914",0,1,0,0,0,0,0,0
"LOC285084",0,1,0,0,0,0,0,0
"LOC285626",0,0,0,0,1,0,0,0
"LOC338579",0,1,0,0,0,0,0,0
"LOC338758",0,1,0,0,0,0,0,0
"LOC339874",0,0,0,0,0,0,1,0
"LOC339894",0,1,0,0,0,0,0,0
"LOC388780",0,0,0,0,0,0,1,0
"LOC389023",0,1,0,0,0,0,0,0
"LOC389906",0,0,0,0,1,0,0,0
"LOC399900",0,0,0,0,0,1,0,0
"LOC400043",0,1,0,0,0,0,0,0
"LOC400680",0,1,0,0,0,0,0,0
"LOC400759",0,0,0,0,0,0,0,1
"LOC401093",0,1,0,0,0,0,0,0
"LOC401242",0,1,0,0,0,0,0,0
"LOC403323",0,0,0,0,1,0,0,0
"LOC440280",0,0,0,0,0,0,0,1
"LOC440297",0,1,0,0,0,0,0,0
"LOC440607",0,0,0,0,0,0,0,1
"LOC440731",0,0,0,0,0,0,0,1
"LOC441019",0,0,0,0,0,0,0,1
"LOC441081",0,0,0,0,0,1,0,0
"LOC493754",0,1,0,0,0,0,0,0
"LOC553103",0,1,0,0,0,0,0,0
"LOC644669",0,0,0,0,1,0,0,0
"LOC645513",0,0,0,0,0,1,0,0
"LOC646268",0,1,0,0,0,0,0,0
"LOC646329",0,1,0,0,0,0,0,0
"LOC648691",0,1,0,0,0,0,0,0
"LOC648984",0,0,0,0,0,0,0,1
"LOC649864",0,0,0,0,0,0,0,1
"LOC650518",0,0,0,0,0,0,0,1
"LOC652755",0,0,0,0,0,0,0,1
"LOC653496",0,0,0,0,0,0,0,1
"LOC653501",0,1,0,0,0,0,0,0
"LOC654053",0,0,0,0,0,0,0,1
"LOC654342",0,1,0,0,0,0,0,0
"LOC728554",0,0,0,0,1,0,0,0
"LOC728744",0,0,0,0,0,0,0,1
"LOC729737",0,1,0,0,0,0,0,0
"LOC731223",0,1,0,0,0,0,0,0
"LOC731424",0,1,0,0,0,0,0,0
"LOC732360",1,0,0,0,0,0,0,0
"LOC88523",0,0,0,0,0,0,0,1
"LONP1",1,0,0,0,0,0,1,0
"LONP2",0,0,0,0,0,1,0,0
"LONRF1",0,1,0,0,0,0,1,0
"LOX",0,1,0,0,0,0,0,0
"LOXHD1",0,1,0,0,0,0,0,0
"LOXL1",0,0,0,0,0,0,1,0
"LOXL1-AS1",0,0,0,0,0,0,1,0
"LOXL2",0,0,0,0,1,0,0,0
"LPAR2",0,1,0,0,0,0,0,0
"LPAR3",0,1,0,0,0,0,0,0
"LPAR6",1,0,0,0,0,0,0,0
"LPCAT1",0,1,0,0,0,0,1,0
"LPCAT2",0,0,0,0,0,0,1,1
"LPHN3",0,1,0,0,0,0,0,0
"LPIN1",1,0,0,0,0,0,0,0
"LPIN2",1,0,0,0,0,0,0,0
"LPIN3",0,1,0,0,1,0,0,0
"LPL",0,1,0,0,0,0,0,0
"LPP",0,1,0,0,0,0,0,0
"LPXN",1,0,0,0,0,0,1,0
"LRAT",0,0,0,0,1,0,0,0
"LRATD1",0,0,0,0,1,0,0,0
"LRATD2",0,0,0,0,1,0,0,0
"LRCH4",0,1,0,0,0,0,0,0
"LRG1",0,1,0,0,0,1,1,0
"LRIF1",1,0,0,0,0,0,1,0
"LRP10",0,1,0,0,0,0,0,0
"LRP11",0,1,0,0,0,0,0,0
"LRP2",0,1,0,0,0,0,0,0
"LRP3",0,1,0,0,0,0,0,0
"LRP5",0,1,0,0,0,0,0,0
"LRP5L",0,0,0,0,0,0,1,0
"LRP6",0,0,0,0,1,0,0,0
"LRPAP1",0,0,0,0,0,1,0,0
"LRPPRC",1,0,0,0,0,0,0,0
"LRR1",0,0,0,0,0,0,1,0
"LRRC1",0,0,0,0,1,0,0,0
"LRRC20",0,0,0,0,1,0,0,0
"LRRC29",0,0,0,0,0,0,1,0
"LRRC31",0,0,0,0,1,0,0,0
"LRRC41",0,1,0,0,0,0,1,0
"LRRC42",0,0,0,0,0,1,0,0
"LRRC47",1,0,0,0,0,0,1,0
"LRRC55",0,0,0,0,1,0,0,0
"LRRC59",1,0,0,0,0,0,0,0
"LRRC75B",0,0,0,0,1,0,0,0
"LRRC8D",1,0,0,0,0,0,0,0
"LRRFIP2",0,0,0,0,0,1,0,0
"LRRN1",0,1,0,0,0,1,0,0
"LRRN4",0,1,0,0,1,0,0,0
"LRRN4CL",0,1,0,0,0,0,0,0
"LRTOMT",0,0,0,0,0,0,1,0
"LRWD1",0,1,0,0,0,0,0,0
"LSG1",1,0,0,0,0,0,1,0
"LSM1",1,0,0,0,0,0,0,0
"LSM2",1,0,0,0,0,0,0,0
"LSM3",0,0,0,0,0,0,1,0
"LSM4",0,0,0,0,0,0,1,0
"LSM5",1,0,0,0,0,0,0,0
"LSM6",0,0,0,0,0,1,0,0
"LSM7",1,0,0,0,0,0,0,0
"LSP1",0,1,0,0,0,0,0,0
"LSR",0,0,0,0,1,0,0,0
"LTA4H",0,0,0,0,0,1,1,0
"LTB4R",0,0,0,0,0,1,0,0
"LTBP1",0,0,0,0,1,0,1,0
"LTBP2",0,1,0,0,0,0,0,0
"LTBP3",1,1,0,0,1,0,0,0
"LTBP4",0,1,0,0,1,0,1,0
"LTBR",1,0,0,0,0,0,0,0
"LTF",0,1,0,0,0,1,0,0
"LTK",0,0,0,0,1,0,0,0
"LTN1",1,0,0,0,0,0,0,0
"LTV1",0,0,0,0,0,0,1,0
"LUC7L",0,0,0,0,0,0,1,0
"LUC7L2",0,0,0,0,0,0,1,0
"LUM",0,1,0,0,0,0,1,0
"LY6E",1,0,0,0,0,0,0,1
"LY6G5C",0,1,0,0,0,0,0,0
"LY6G6C",0,1,0,0,0,0,0,0
"LYAR",0,0,0,0,0,0,1,0
"LYL1",0,0,0,0,0,1,0,0
"LYN",0,0,0,0,0,0,1,0
"LYPD1",0,0,0,0,1,0,0,0
"LYPD3",0,1,0,0,0,0,0,0
"LYPLA1",0,0,0,0,0,0,1,1
"LYPLA2",1,0,0,0,0,0,0,0
"LYRM1",1,0,0,0,0,0,1,1
"LYRM2",1,0,0,0,0,0,1,0
"LYSMD4",0,0,0,0,0,1,1,0
"LYVE1",0,1,0,0,0,0,0,0
"LZTS2",0,0,0,0,1,0,0,0
"LZTS3",0,0,0,0,1,0,0,0
"M6PR",1,0,0,0,0,0,0,0
"MAATS1",0,0,0,0,0,0,1,0
"MAB21L4",0,0,0,0,1,0,0,0
"MACF1",1,0,0,0,0,1,0,0
"MACO1",0,0,0,0,0,0,1,0
"MAD2L1BP",1,0,0,0,0,0,1,0
"MAEA",0,0,0,0,0,1,1,0
"MAF",1,0,0,0,0,0,0,0
"MAFB",1,0,0,0,0,1,1,0
"MAFF",1,1,0,0,0,0,0,0
"MAFG-DT",0,0,0,0,1,0,0,0
"MAFK",0,1,0,0,0,0,1,0
"MAGED1",0,0,0,0,1,0,0,0
"MAGI1",0,0,0,0,1,0,0,0
"MAGI3",0,0,0,0,1,0,0,0
"MAGT1",1,0,0,0,0,0,1,0
"MAIP1",0,0,0,0,0,0,1,0
"MAJIN",0,0,0,0,0,0,1,0
"MAK16",1,0,0,0,0,0,1,0
"MAL2",0,0,0,0,1,0,0,0
"MALAT1",0,1,0,0,0,0,0,0
"MAMDC2",0,1,0,0,0,0,0,0
"MAML2",0,0,0,0,0,0,1,0
"MAML3",0,1,0,0,0,0,0,0
"MAN1A1",0,0,0,0,0,0,1,0
"MAN1A2",1,0,0,0,0,0,0,0
"MAN2A2",0,1,0,0,0,1,0,0
"MAN2B1",1,0,0,0,0,0,1,0
"MANBAL",0,0,0,0,0,0,1,0
"MANEAL",0,0,0,0,1,0,0,0
"MANF",1,0,0,0,0,0,0,0
"MANSC1",0,0,0,0,0,1,0,0
"MAOA",0,1,0,0,0,0,0,0
"MAP1B",0,1,0,0,1,0,0,0
"MAP1LC3B",0,0,0,0,0,1,0,0
"MAP1LC3B2",0,0,0,0,0,1,0,0
"MAP1S",0,0,0,0,0,0,1,0
"MAP2",0,0,0,0,1,0,0,0
"MAP2K1",1,1,0,0,0,0,1,0
"MAP2K3",0,0,0,0,0,1,0,0
"MAP2K6",0,0,0,0,0,1,0,0
"MAP3K13",0,0,0,0,1,0,1,0
"MAP3K14",0,0,0,0,0,0,1,0
"MAP3K14-AS1",0,1,0,0,0,0,0,0
"MAP3K20",0,0,0,0,0,1,0,0
"MAP3K21",0,0,0,0,1,0,0,0
"MAP3K3",0,0,0,0,0,1,0,0
"MAP3K4",1,0,0,0,0,0,0,0
"MAP3K6",0,0,0,0,1,0,0,0
"MAP3K8",1,1,0,0,0,0,1,0
"MAP3K9",0,0,0,0,1,0,0,0
"MAP4",1,0,0,0,0,1,0,0
"MAP7D1",0,0,0,0,0,0,1,0
"MAP7D3",0,1,0,0,0,0,0,0
"MAP9",0,0,0,0,1,0,0,0
"MAPK12",0,0,0,0,1,0,0,0
"MAPK14",0,1,1,0,0,1,0,0
"MAPK1IP1L",1,0,0,0,0,0,0,0
"MAPK6",1,1,0,0,0,1,0,0
"MAPK8",0,0,0,0,0,0,1,0
"MAPK8IP1",0,0,0,0,1,0,0,0
"MAPK8IP1P2",0,0,0,0,1,0,0,0
"MAPK8IP2",0,0,0,0,0,0,1,0
"MAPK8IP3",0,1,0,0,0,0,0,0
"MAPKAP1",1,0,0,0,0,0,0,0
"MAPKAPK2",0,1,0,0,0,0,0,0
"MAPRE1",0,1,0,0,0,0,0,0
"MAPRE2",0,0,0,0,0,0,1,0
"MARC1",0,0,0,0,0,1,0,0
"MARCH1",1,0,0,0,0,0,0,0
"MARCH2",1,0,0,0,0,1,1,0
"MARCH3",1,0,0,0,0,1,1,0
"MARCH5",0,0,0,0,0,1,0,0
"MARCH6",1,0,0,0,0,0,1,0
"MARCKS",1,1,0,0,0,0,0,0
"MARCKSL1",1,0,0,0,0,0,1,0
"MARCO",1,0,0,0,0,0,1,0
"MARK3",0,0,0,0,0,1,0,0
"MARVELD2",0,0,0,0,1,0,0,0
"MASP1",0,1,0,0,0,0,0,0
"MAST3",0,1,0,0,0,0,0,0
"MAST4",1,0,0,0,0,1,0,0
"MASTL",0,0,0,0,0,0,1,0
"MAT2A",1,1,0,0,0,1,0,0
"MATK",1,0,0,0,0,0,0,0
"MATN2",0,1,0,0,0,0,0,0
"MATR3",0,0,0,0,0,0,1,0
"MB",0,0,0,0,1,0,0,0
"MBD2",0,0,0,0,0,1,1,0
"MBNL1",0,1,0,0,0,0,0,0
"MBNL1-AS1",0,0,0,0,0,1,0,0
"MBOAT2",0,0,0,0,0,1,0,0
"MBOAT7",0,1,0,0,0,0,1,0
"MBTPS1",1,0,0,0,0,0,0,0
"MCEMP1",0,0,0,0,0,1,1,0
"MCF2L",0,0,0,0,1,0,0,0
"MCF2L2",0,0,0,0,0,0,1,0
"MCHR1",0,1,0,0,0,0,0,0
"MCL1",0,1,0,0,0,0,0,0
"MCM2",0,0,0,0,1,0,0,0
"MCM3",1,0,0,0,1,0,0,0
"MCM4",0,0,0,0,1,0,0,0
"MCM6",1,0,0,0,1,0,0,0
"MCM7",0,0,0,0,0,0,1,0
"MCMBP",0,0,0,0,0,1,0,0
"MCOLN1",1,1,0,0,0,1,1,0
"MCTP1",1,0,0,0,0,1,0,0
"MCTS1",1,0,0,0,0,0,0,0
"MCU",0,0,0,0,0,1,0,0
"MCUB",1,0,0,0,0,0,0,0
"MCUR1",1,0,0,0,0,0,0,0
"MDC1",0,0,0,0,0,0,1,0
"MDFI",0,1,0,0,0,0,0,0
"MDFIC",1,0,0,0,0,0,0,0
"MDH1",1,0,0,0,0,0,0,0
"MDH2",1,0,0,0,0,0,0,0
"MDK",0,0,0,0,1,0,1,0
"MDM2",0,0,0,0,0,0,1,0
"MDP1",0,0,0,0,0,1,0,0
"MEA1",0,0,0,0,0,0,1,0
"MECP2",0,0,0,0,0,0,1,0
"MED1",1,0,0,0,0,0,0,0
"MED11",0,0,0,0,0,0,1,0
"MED12",0,1,0,0,0,0,0,0
"MED14",1,0,0,0,0,0,1,0
"MED15",0,0,0,0,0,0,1,0
"MED16",0,0,0,0,0,1,0,0
"MED17",1,0,0,0,0,0,0,0
"MED18",0,0,0,0,0,0,1,0
"MED19",0,0,0,0,0,0,1,0
"MED20",1,0,0,0,0,0,0,0
"MED23",0,0,0,0,0,1,0,0
"MED28",1,0,0,0,0,0,1,0
"MED4",0,0,0,0,0,0,1,0
"MED8",0,0,0,0,0,0,1,0
"MEDAG",0,1,0,0,0,0,1,0
"MEF2A",0,0,1,0,0,1,0,0
"MEF2C",0,0,0,0,0,0,1,0
"MEGF8",0,0,0,0,1,0,0,0
"MEIS2",0,1,0,0,0,0,0,0
"MEIS3P1",1,0,0,0,0,0,0,0
"MELTF",0,0,0,0,0,0,1,0
"MEMO1",0,0,0,0,0,1,0,0
"MEPCE",0,1,0,0,0,0,0,0
"MERTK",1,0,0,0,0,0,0,0
"MESD",0,0,0,0,0,0,1,0
"METRN",0,0,0,0,1,0,0,0
"METRNL",0,1,0,0,0,1,1,0
"METTL14",0,0,0,0,0,0,1,0
"METTL18",0,0,0,0,0,0,1,0
"METTL20",0,1,0,0,0,0,0,0
"METTL21A",0,1,0,0,0,0,0,0
"METTL22",1,0,0,0,0,1,0,0
"METTL23",0,0,0,0,0,1,0,0
"METTL27",0,0,0,0,1,0,0,0
"METTL3",1,0,0,0,0,0,0,0
"METTL5",1,0,0,0,0,1,0,0
"METTL9",0,0,0,0,0,1,0,0
"MEX3A",0,0,0,0,1,0,0,0
"MEX3C",0,0,0,0,0,1,0,0
"MEX3D",0,0,0,0,1,0,0,0
"MFAP1",1,0,0,0,0,0,1,0
"MFAP3",1,0,0,0,0,0,0,0
"MFAP4",0,1,0,0,0,0,0,0
"MFAP5",0,1,0,0,0,0,0,0
"MFF",0,0,0,0,0,1,0,0
"MFGE8",0,1,0,0,0,0,0,0
"MFHAS1",1,0,0,0,0,0,0,0
"MFI2",0,1,0,0,0,0,0,0
"MFN2",0,0,0,0,0,1,0,0
"MFSD1",0,0,0,0,0,1,0,0
"MFSD11",0,0,0,0,0,1,1,0
"MFSD12",0,0,0,0,0,0,1,0
"MFSD13A",1,0,0,0,0,0,0,0
"MFSD14A",0,0,0,0,0,0,1,0
"MFSD2A",0,0,0,0,0,0,1,0
"MFSD4A",0,0,0,0,1,0,0,0
"MFSD4B",0,0,0,0,0,0,1,0
"MFSD5",0,0,0,0,0,0,1,0
"MGA",1,0,0,0,0,0,0,0
"MGAM",0,1,0,0,0,1,0,0
"MGARP",0,0,0,0,0,0,1,0
"MGAT1",1,0,0,0,0,0,1,0
"MGAT2",1,0,0,0,0,0,0,0
"MGAT4B",1,0,0,0,1,1,1,0
"MGAT5",1,0,0,0,0,0,0,0
"MGLL",1,1,0,0,1,0,1,0
"MGST1",0,0,0,0,1,1,0,0
"MGST2",0,0,0,0,0,1,0,0
"MGST3",1,0,0,0,0,0,0,0
"MICAL1",0,0,0,0,0,1,0,0
"MICALL1",0,0,0,0,0,0,0,1
"MICALL2",0,0,0,0,1,0,0,0
"MICB",1,0,0,0,0,0,0,0
"MICU1",0,0,0,0,0,1,0,0
"MICU2",0,0,0,0,0,0,1,0
"MIEF1",1,0,0,0,0,0,1,0
"MIER1",0,0,0,0,0,0,1,0
"MIER3",0,0,0,0,0,0,1,0
"MIF",1,0,0,0,0,0,0,0
"MIIP",0,0,0,0,0,1,0,0
"MILR1",1,0,0,0,0,0,0,0
"MINK1",0,1,0,0,0,0,0,0
"MINOS1P1",1,0,0,0,0,0,0,0
"MINPP1",1,0,0,0,0,0,0,0
"MIOS",0,0,0,0,0,0,1,0
"MIR103A2",0,0,0,0,0,0,1,0
"MIR1244-3",1,0,0,0,0,0,0,0
"MIR1248",1,0,0,0,0,0,0,0
"MIR210HG",0,0,0,0,0,0,1,0
"MIR22HG",0,1,0,0,0,0,0,0
"MIR34AHG",0,0,0,0,1,0,0,0
"MIR3652",1,0,0,0,0,0,0,0
"MIR3654",1,0,0,0,0,0,0,0
"MIR3656",1,0,0,0,0,0,0,0
"MIR3945HG",0,0,0,0,0,1,0,0
"MIR4263",0,0,0,0,0,0,1,0
"MIR4680",1,0,0,0,0,0,0,0
"MIR4707",0,0,1,0,0,0,0,0
"MIR4745",1,0,0,0,0,0,0,0
"MIR600HG",0,0,0,0,1,0,0,0
"MIR612",1,0,0,0,0,0,0,0
"MIR622",0,0,0,0,1,0,0,0
"MIR6513",1,0,0,0,0,0,0,0
"MIR664B",1,0,0,0,0,0,0,0
"MIR6732",1,0,0,0,0,0,0,0
"MIR6733",1,0,0,0,0,0,0,0
"MIR6805",1,0,0,0,0,0,0,0
"MIR7113",1,0,0,0,0,0,0,0
"MIR7703",1,0,0,0,0,0,0,0
"MIR8085",1,0,0,0,0,0,0,0
"MIRLET7A1",0,0,0,0,0,0,1,0
"MIS12",1,0,0,0,0,0,0,0
"MISP",0,0,0,0,1,0,0,0
"MITD1",0,0,0,0,0,0,1,1
"MKKS",0,0,0,0,0,1,0,0
"MKNK1",1,0,1,0,0,1,1,0
"MKNK2",0,1,0,0,0,0,0,0
"MKS1",0,0,0,0,1,0,0,0
"MLC1",0,0,0,1,0,0,0,0
"MLEC",1,0,0,0,0,0,0,0
"MLF1",0,1,0,0,0,0,0,0
"MLF1IP",0,1,0,0,0,0,0,0
"MLH1",1,0,0,0,0,0,1,0
"MLLT1",0,0,0,0,0,1,0,0
"MLLT11",0,1,0,0,0,0,0,0
"MLX",0,0,0,0,0,1,0,0
"MLXIP",1,1,0,0,0,1,0,0
"MMADHC",0,0,0,0,0,0,1,0
"MMP11",0,0,0,0,1,0,0,0
"MMP14",0,0,0,0,1,0,0,0
"MMP15",0,0,0,0,1,0,0,0
"MMP19",0,1,0,0,0,0,1,0
"MMP2",0,1,0,0,0,0,1,0
"MMP25",0,1,0,0,0,0,0,0
