"Gene","airspace","bldvat","endotox","exercise","lcanc","sepsis","syno","tb"
"MPV17L",0,1,0,0,0,0,0,0
"MPZL1",1,0,0,0,0,0,0,0
"MPZL2",0,1,0,0,0,0,1,0
"MPZL3",0,1,0,0,0,1,0,0
"MRAS",0,0,0,0,0,0,1,0
"MRC1",0,0,0,0,1,0,0,0
"MRE11",0,0,0,0,0,1,1,0
"MRFAP1",0,0,0,0,0,1,0,0
"MRFAP1L1",0,1,0,0,0,1,0,0
"MRI1",0,0,0,0,0,0,1,0
"MRM1",0,1,0,0,0,0,0,0
"MROH1",0,0,0,0,0,0,1,0
"MRPL16",0,1,0,0,0,0,0,0
"MRPL19",0,0,0,0,0,0,1,0
"MRPL2",0,1,0,0,0,0,0,0
"MRPL20",0,1,0,0,0,0,0,0
"MRPL22",0,1,0,0,0,0,0,0
"MRPL24",0,1,0,0,0,0,0,0
"MRPL28",1,0,0,0,0,0,0,0
"MRPL30",0,1,0,0,0,0,0,0
"MRPL33",0,1,0,0,0,0,0,0
"MRPL37",0,0,0,0,0,0,1,0
"MRPL40",0,1,0,0,0,0,1,0
"MRPL43",0,1,0,0,0,0,0,0
"MRPL44",0,0,0,0,0,1,0,0
"MRPL50",0,1,0,0,0,0,0,0
"MRPL52",0,1,0,0,0,0,1,0
"MRPL9",0,1,0,0,0,0,1,0
"MRPS16",0,1,0,0,0,0,0,0
"MRPS23",0,1,0,0,0,0,0,0
"MRPS26",0,1,0,0,0,0,0,0
"MRPS27",0,0,0,0,0,0,1,0
"MRPS31",0,1,0,0,0,0,0,0
"MRPS35",0,0,0,0,0,0,1,0
"MRPS5",0,0,0,0,0,0,1,0
"MRS2P2",0,1,0,0,0,0,0,0
"MRTFA",0,0,0,0,1,0,0,0
"MRVI1",0,0,0,0,1,0,1,0
"MS4A1",0,1,0,0,0,0,1,0
"MS4A14",0,0,0,0,0,0,1,0
"MS4A2",0,1,0,0,0,0,1,0
"MS4A3",0,0,0,0,1,0,1,0
"MS4A4A",0,0,0,0,1,0,0,0
"MS4A6A",1,0,0,0,1,0,1,0
"MS4A7",0,0,0,0,1,0,1,0
"MSANTD3",0,1,0,0,0,0,0,0
"MSH2",0,1,0,0,0,0,1,0
"MSH3",0,0,0,0,0,0,1,0
"MSH5",0,1,0,0,0,0,0,0
"MSH6",0,1,0,0,0,0,1,0
"MSI2",0,1,0,0,0,0,1,0
"MSL1",1,1,0,0,1,0,1,0
"MSL3",0,0,0,0,1,0,0,0
"MSN",1,0,0,0,1,1,0,0
"MSR1",0,0,0,0,1,0,0,0
"MSRA",1,0,0,0,1,0,1,0
"MSRB1",1,0,0,0,1,0,0,0
"MST1L",1,0,0,0,0,0,0,0
"MST4",0,1,0,0,0,0,0,0
"MSTO1",0,1,0,0,0,1,0,0
"MT1DP",0,1,0,0,0,0,0,0
"MTA1",0,0,0,0,0,0,1,1
"MTA2",0,1,0,0,0,0,0,0
"MTA3",0,1,0,0,0,0,0,0
"MTBP",0,1,0,0,0,0,0,0
"MTCH1",0,0,0,0,0,1,0,0
"MTCP1",0,1,0,0,0,0,0,0
"MTERF",0,1,0,0,0,0,0,0
"MTERF2",0,0,0,0,0,0,1,0
"MTERF4",0,0,0,0,0,1,0,0
"MTERFD1",0,1,0,0,0,0,0,0
"MTERFD2",0,1,0,0,0,0,0,0
"MTF2",0,1,0,0,0,1,0,0
"MTFMT",0,0,0,0,0,1,1,0
"MTFR1",0,1,0,0,0,0,0,0
"MTHFD1",0,1,0,0,0,0,0,0
"MTHFD2L",0,1,0,0,0,0,0,0
"MTHFSD",0,1,0,0,0,0,0,0
"MTIF3",0,1,0,0,0,0,0,0
"MTM1",1,1,0,0,0,0,0,0
"MTMR1",0,1,0,0,0,0,1,0
"MTMR10",0,1,0,0,0,0,0,0
"MTMR12",0,1,0,0,0,0,0,0
"MTMR2",0,1,0,0,0,0,0,0
"MTMR3",1,0,0,0,0,0,0,0
"MTMR4",1,1,0,0,0,0,0,0
"MTMR6",1,0,0,0,1,0,0,0
"MTO1",0,1,0,0,0,0,0,0
"MTRF1L",0,1,0,0,0,0,0,0
"MTSS1",0,0,0,0,0,0,1,0
"MTURN",0,0,0,0,1,0,1,0
"MTX1",1,1,0,0,0,0,1,0
"MUC12",0,1,0,0,0,0,0,0
"MUC5AC",1,0,0,0,0,0,0,0
"MVB12B",0,0,0,0,0,0,1,0
"MX2",1,0,0,0,0,1,0,0
"MXD1",1,0,0,0,0,0,0,0
"MXD3",1,0,0,0,1,0,1,0
"MXD4",0,0,0,0,0,0,0,1
"MXI1",1,1,0,0,0,0,0,1
"MYADM",0,0,0,0,1,0,0,1
"MYB",0,0,0,0,0,0,1,0
"MYBBP1A",0,1,0,0,0,0,0,0
"MYBL2",0,0,0,0,0,0,1,0
"MYBPC3",0,0,0,0,1,0,0,0
"MYC",0,0,0,0,0,0,0,1
"MYCBP",0,0,0,0,0,1,0,0
"MYCBP2",0,0,0,0,0,1,0,0
"MYCN",0,0,0,0,0,0,1,0
"MYD88",0,0,0,0,1,0,0,0
"MYEF2",0,1,0,0,0,0,0,0
"MYH10",0,0,0,0,0,1,0,0
"MYH7B",0,0,0,0,0,0,1,0
"MYH9",1,0,0,0,0,0,1,0
"MYL6",1,0,0,0,0,0,0,0
"MYLIP",1,0,0,0,0,0,0,0
"MYO15B",1,0,0,0,0,0,1,0
"MYO18A",1,0,0,0,0,0,1,0
"MYO1F",1,0,0,0,1,0,1,0
"MYO1G",0,0,0,0,1,0,1,0
"MYO3B",0,1,0,0,0,0,0,0
"MYO5A",1,0,0,0,1,1,1,0
"MYO5C",0,0,0,0,0,0,1,0
"MYO7B",0,0,0,0,1,0,1,0
"MYO9B",1,0,0,0,0,1,1,0
"MYOF",0,0,0,0,0,0,1,0
"MYPOP",0,0,0,0,0,0,1,0
"MYSM1",0,1,0,0,0,0,0,0
"MZB1",0,0,0,0,0,0,1,0
"MZF1-AS1",0,0,0,0,0,0,1,0
"MZT2A",0,0,0,0,0,0,1,0
"MZT2B",0,0,0,0,0,0,1,0
"N4BP2L1",0,1,0,0,1,0,0,0
"N4BP2L2",0,1,0,0,0,1,0,0
"N6AMT1",0,1,0,0,0,0,0,0
"NAA15",0,1,0,0,0,0,0,0
"NAA16",0,0,0,0,0,0,1,0
"NAA38",0,1,0,0,0,0,0,0
"NAA40",0,0,0,0,0,0,1,0
"NAA50",0,1,0,0,0,0,0,0
"NAA60",0,1,0,0,0,0,0,0
"NAAA",1,1,0,0,0,0,1,0
"NAALADL2",0,1,0,0,0,0,0,0
"NAB1",0,1,0,0,0,0,0,0
"NABP1",0,0,0,0,1,0,0,0
"NACC2",1,0,0,0,0,0,1,0
"NADK",1,0,0,0,0,1,0,0
"NADSYN1",1,0,0,0,0,0,1,0
"NAGA",0,1,0,0,0,0,0,0
"NALCN-AS1",0,0,0,0,1,0,0,0
"NANOG",0,0,0,0,1,0,0,0
"NANOS1",0,1,0,0,0,0,0,0
"NAP1L4",0,1,0,0,0,0,1,0
"NAPB",0,1,0,0,0,0,0,0
"NAPG",1,0,0,0,0,0,1,0
"NAPSA",0,0,0,0,0,0,1,0
"NARS",0,0,0,0,0,1,1,0
"NARS2",0,1,0,0,0,0,0,0
"NAT14",0,1,0,0,0,0,0,0
"NAT8B",0,1,0,0,0,0,0,0
"NAT9",0,1,0,0,0,0,0,0
"NATD1",0,0,0,0,1,0,0,0
"NBAS",0,0,0,0,0,0,1,0
"NBEAL2",1,0,0,0,1,0,1,0
"NBPF1",1,0,0,0,0,0,0,0
"NBPF20",1,0,0,0,0,0,0,0
"NBPF25P",1,0,0,0,0,0,0,0
"NBPF3",0,1,0,0,0,0,0,0
"NBR1",0,1,0,0,0,1,0,0
"NBR2",0,1,0,0,0,0,1,0
"NCALD",0,1,0,0,0,0,0,0
"NCAPD2",0,0,0,0,0,0,1,0
"NCAPD3",0,0,0,0,0,0,1,0
"NCDN",0,0,0,0,0,0,1,0
"NCEH1",0,1,0,0,0,0,0,0
"NCF1",1,0,0,0,1,1,0,0
"NCF1B",0,0,0,0,1,1,0,0
"NCF1C",1,0,0,0,1,0,0,0
"NCF2",1,0,0,0,1,0,0,0
"NCF4",1,0,0,0,1,0,1,0
"NCKAP1L",0,0,0,0,1,0,0,0
"NCL",0,0,0,0,0,1,0,0
"NCLN",1,0,0,0,0,0,1,0
"NCOA1",1,0,0,0,1,0,1,0
"NCOA2",1,0,0,0,0,1,0,0
"NCOA3",1,0,0,0,0,0,0,0
"NCOA4",1,0,0,0,0,1,0,1
"NCOA5",0,1,0,0,0,0,0,0
"NCOA6",1,0,0,0,0,0,0,0
"NCOR1",1,0,0,0,0,1,1,0
"NCOR2",0,0,0,0,0,1,0,0
"NCR1",0,0,0,0,1,0,0,0
"NCR3",0,1,0,0,1,0,0,0
"ND4",0,0,0,0,0,1,0,0
"ND6",0,0,0,0,0,1,0,0
"NDC1",0,0,0,0,0,0,1,0
"NDE1",1,1,0,0,0,1,1,0
"NDEL1",1,0,0,0,0,1,1,1
"NDN",0,1,0,0,0,0,0,0
"NDNL2",0,1,0,0,0,0,0,0
"NDOR1",0,0,0,0,0,0,1,0
"NDRG3",1,1,0,0,0,0,1,0
"NDST1",1,0,0,0,0,0,0,0
"NDST2",0,0,0,0,1,0,0,0
"NDUFA1",1,1,0,0,0,0,0,0
"NDUFA12",0,0,0,0,0,0,1,0
"NDUFA2",0,1,0,0,0,0,0,0
"NDUFA4",0,1,0,0,0,0,1,0
"NDUFA5",0,1,0,0,0,0,0,0
"NDUFA8",0,0,0,0,0,0,1,0
"NDUFA9",0,0,0,0,0,0,1,0
"NDUFAF1",0,1,0,0,0,0,0,0
"NDUFAF4P1",0,1,0,0,0,0,0,0
"NDUFAF6",0,1,0,0,0,0,0,0
"NDUFAF7",0,1,0,0,0,0,0,0
"NDUFB1",0,1,0,0,0,0,0,0
"NDUFB10",0,1,0,0,0,0,0,0
"NDUFB11",0,1,0,0,0,0,0,0
"NDUFB2",0,1,0,0,0,0,0,0
"NDUFB3",1,0,0,0,0,0,1,0
"NDUFB4",0,1,0,0,0,0,0,0
"NDUFB6",1,1,0,0,1,1,0,0
"NDUFB7",0,0,0,0,0,0,1,0
"NDUFS3",0,1,0,0,0,0,0,0
"NDUFS4",0,0,0,0,0,0,1,0
"NDUFS6",0,0,0,0,0,0,1,0
"NDUFS7",0,0,0,0,0,0,1,0
"NDUFV1",0,0,0,0,0,0,1,0
"NDUFV2",0,1,0,0,0,0,0,0
"NEAT1",0,0,0,0,0,0,1,0
"NEB",0,0,0,0,0,0,1,0
"NECAB1",0,0,0,0,1,0,1,0
"NECAB2",1,0,0,0,1,0,0,0
"NECTIN1",0,0,0,0,0,0,1,0
"NEDD1",0,1,0,0,0,0,0,0
"NEDD4",0,1,0,0,0,0,0,0
"NEDD9",1,0,0,0,0,1,0,0
"NEFH",0,1,0,0,0,0,1,0
"NEIL1",0,0,0,0,0,0,1,0
"NEK3",0,1,0,0,0,0,0,0
"NEK4",0,0,0,0,0,0,1,0
"NEK6",0,0,0,0,0,0,1,0
"NEK7",1,1,0,0,0,0,0,0
"NELFB",0,0,0,0,0,0,1,0
"NEMF",0,1,0,0,0,1,0,0
"NEO1",0,1,0,0,0,0,1,0
"NEURL1",0,0,0,0,0,0,1,0
"NEURL4",0,0,0,0,0,0,1,0
"NF2",0,0,0,0,0,0,1,0
"NFAM1",0,0,0,0,1,0,1,0
"NFATC1",0,1,0,0,0,0,0,0
"NFATC2",0,0,0,0,0,0,1,0
"NFATC3",1,0,0,0,0,1,1,0
"NFE2",1,1,0,0,1,0,1,0
"NFE4",0,0,0,0,1,0,0,0
"NFIC",0,0,0,0,0,1,0,0
"NFIL3",1,0,0,0,1,0,0,0
"NFKBIZ",0,0,0,0,1,0,0,0
"NFU1",0,0,0,0,0,0,1,0
"NFX1",0,1,0,0,0,0,0,0
"NFXL1",0,1,0,0,0,0,0,0
"NFYB",1,0,0,0,0,0,0,0
"NFYC-AS1",0,0,0,0,1,0,0,0
"NGLY1",1,1,0,0,0,0,0,0
"NHLH1",0,0,0,0,1,0,0,0
"NHS",0,0,0,0,0,1,1,0
"NHSL2",0,0,0,0,1,0,1,0
"NIBAN1",0,0,0,0,1,0,0,0
"NID1",0,0,0,0,0,0,1,0
"NIF3L1",0,1,0,0,0,0,0,0
"NIN",0,1,0,0,0,0,1,0
"NINJ1",0,0,0,0,0,1,0,0
"NIP7",0,1,0,0,0,0,0,0
"NIPA2",0,1,0,0,0,0,0,0
"NIPAL1",0,1,0,0,0,0,0,0
"NIPSNAP1",0,1,0,0,0,0,1,0
"NIT2",0,0,0,0,0,0,1,0
"NKAPD1",0,0,0,0,0,1,0,0
"NKD1",0,0,0,0,1,0,0,0
"NKG7",0,0,0,0,0,0,1,0
"NKIRAS1",0,1,0,0,0,1,0,0
"NKIRAS2",0,1,0,0,0,0,0,0
"NKTR",0,0,0,0,0,1,0,0
"NKX3-1",1,0,0,0,0,0,0,0
"NLE1",0,1,0,0,0,0,0,0
"NLRC4",0,0,0,0,1,0,0,0
"NLRP1",1,0,0,0,1,1,1,0
"NLRP12",0,0,0,0,1,0,1,0
"NLRP3",0,0,0,0,1,0,0,0
"NLRP6",0,0,0,0,1,0,0,0
"NLRP9",0,0,0,0,1,0,0,0
"NLRX1",1,0,0,0,0,0,1,0
"NME3",0,0,0,0,0,0,1,0
"NME6",0,1,0,0,0,0,1,0
"NME7",0,1,0,0,0,0,0,0
"NMI",0,1,0,0,0,0,0,0
"NMNAT1",0,0,0,0,0,0,1,0
"NMRAL1",0,1,0,0,0,0,1,0
"NNT",0,0,0,0,0,0,1,0
"NOA1",0,1,0,0,0,0,0,0
"NOC3L",0,1,0,0,0,0,1,0
"NOD1",0,1,0,0,0,0,0,0
"NOG",0,1,0,0,0,0,0,0
"NOL12",1,0,0,0,0,0,0,0
"NOL4L",0,0,0,0,1,0,0,0
"NOL8",0,1,0,0,0,0,0,0
"NOMO1",0,1,0,0,0,0,0,0
"NOP9",0,0,0,0,0,0,1,0
"NORAD",0,0,0,0,0,0,1,0
"NOSIP",0,1,0,0,0,0,0,0
"NOTCH1",1,0,0,0,1,1,1,0
"NOTCH2",1,0,0,0,0,0,1,0
"NOTCH4",0,1,0,0,0,0,0,0
"NOTUM",0,1,0,0,0,0,0,0
"NOV",1,0,1,0,0,0,0,0
"NPAS4",0,1,0,0,0,0,0,0
"NPAT",0,1,0,0,0,0,0,0
"NPBWR1",0,1,0,0,0,0,0,0
"NPC2",0,0,0,0,0,1,0,0
"NPEPL1",1,0,0,0,0,0,1,0
"NPEPPS",1,1,0,0,0,0,0,0
"NPHP3",0,1,0,0,0,0,0,0
"NPL",1,0,0,0,0,0,0,0
"NPM1",0,0,1,0,0,0,0,0
"NPPA",0,1,0,0,0,0,0,0
"NPR3",0,0,0,0,0,0,1,0
"NPRL2",0,1,0,0,0,0,1,0
"NPRL3",0,0,0,0,0,0,1,0
"NPTN",1,0,0,0,0,0,0,0
"NQO2",1,1,0,0,1,0,1,0
"NR1D1",0,0,0,0,0,1,0,0
"NR1H3",0,0,0,0,0,0,1,0
"NR1I3",0,0,0,0,1,0,0,0
"NR2C2",0,0,0,0,0,1,0,0
"NR4A2",1,0,0,0,0,0,0,0
"NRARP",0,1,0,0,0,0,0,0
"NRBF2",1,0,0,0,1,0,0,0
"NRBP1",1,0,0,0,0,0,0,0
"NRBP2",0,0,0,0,0,0,1,0
"NRDC",1,0,0,0,0,0,0,0
"NRDE2",0,0,0,0,0,0,1,0
"NRG4",0,1,0,0,0,0,0,0
"NRGN",1,0,0,0,0,0,0,0
"NRN1L",0,0,0,0,1,0,0,0
"NRXN1",0,0,0,0,0,0,1,0
"NSD1",0,0,0,0,0,0,1,0
"NSD2",0,0,0,0,0,0,1,0
"NSD3",0,0,0,0,0,1,1,0
"NSFL1C",1,0,0,0,0,1,0,0
"NSL1",1,1,0,0,0,1,0,0
"NSMCE1",0,1,0,0,0,0,0,0
"NSMCE1-DT",0,0,0,0,0,0,1,0
"NSMCE3",0,0,0,0,0,0,1,0
"NSMCE4A",0,0,0,0,0,0,1,0
"NSUN2",0,1,0,0,0,0,0,0
"NSUN3",0,1,0,0,0,0,0,0
"NSUN5",0,1,0,0,0,0,0,0
"NSUN7",0,0,0,0,0,0,0,1
"NT5C",0,1,0,0,0,0,1,0
"NT5C3",0,1,0,0,0,0,0,0
"NT5DC1",0,1,0,0,0,1,1,0
"NT5E",1,0,0,0,0,0,0,0
"NT5M",0,1,0,0,0,0,0,0
"NTN3",0,1,0,0,0,0,0,0
"NTNG2",0,0,0,0,1,0,1,0
"NTRK3",0,0,0,0,1,0,0,0
"NUAK2",1,0,0,0,0,1,0,0
"NUB1",0,1,0,0,0,1,0,0
"NUCB1",0,0,0,0,0,1,0,0
"NUCB2",0,1,0,0,0,0,0,0
"NUDCD1",0,1,0,0,0,0,0,0
"NUDT16",0,0,0,0,0,0,1,0
"NUDT21",0,1,0,0,0,0,0,0
"NUDT3",0,1,0,0,0,1,0,0
"NUDT4P1",1,0,0,0,0,0,0,0
"NUDT5",0,0,0,0,0,0,1,0
"NUGGC",0,1,0,0,0,0,0,0
"NUP153",1,0,0,0,0,0,0,0
"NUP160",0,1,0,0,0,0,0,0
"NUP210",0,0,0,0,0,0,1,0
"NUP214",1,0,0,0,0,0,1,0
"NUP37",0,1,0,0,0,0,1,0
"NUP43",0,1,0,0,0,0,0,0
"NUP50",1,1,0,0,0,1,0,0
"NUP50-DT",0,0,0,0,0,1,0,0
"NUP85",0,0,0,0,0,0,1,0
"NUTF2",0,1,0,0,0,0,0,0
"NUTM2A-AS1",0,0,0,0,1,0,0,0
"NVL",0,1,0,0,0,0,0,0
"NXF1",1,0,0,0,0,0,0,0
"NXF3",0,0,0,0,1,0,0,0
"NXF5",0,1,0,0,0,0,0,0
"NXPE3",0,1,0,0,1,0,1,0
"OARD1",0,0,0,0,0,0,1,0
"OAT",1,0,0,0,0,0,0,0
"OAZ1",1,0,0,0,0,0,0,0
"OAZ2",1,0,0,0,0,1,1,0
"OBSCN",0,1,0,0,0,0,0,0
"OC90",0,1,0,0,0,0,0,0
"OCIAD1",0,1,0,0,0,0,0,0
"OCIAD2",0,1,0,0,0,0,1,0
"ODF4",0,1,0,0,0,0,0,0
"ODR4",0,0,0,0,0,1,0,0
"OGFOD2",0,1,0,0,0,0,0,0
"OGFRL1",1,0,0,0,1,1,0,0
"OGG1",0,0,0,0,0,0,1,0
"OGN",0,0,0,0,1,0,0,0
"OGT",0,0,0,0,0,0,1,0
"OKL38",0,0,0,0,0,0,0,1
"OLAH",0,0,0,0,0,0,1,0
"OLFM4",0,0,0,0,0,0,1,0
"OLIG1",0,1,0,0,0,0,1,1
"OLIG2",0,1,0,0,0,0,0,0
"OMA1",0,1,0,0,0,0,0,0
"OPA1",0,0,0,0,0,0,1,0
"OPN3",0,1,0,0,0,0,0,0
"OPRL1",0,0,0,0,0,0,1,0
"OPTN",0,1,0,0,0,0,0,0
"OR10A2",0,1,0,0,0,0,0,0
"OR10A3",0,1,0,0,0,0,0,0
"OR10A6",0,1,0,0,0,0,0,0
"OR10AD1",0,1,0,0,0,0,0,0
"OR10G3",0,1,0,0,0,0,0,0
"OR10H3",0,1,0,0,0,0,0,0
"OR10H5",0,1,0,0,0,0,0,0
"OR10K1",0,1,0,0,0,0,0,0
"OR10V2P",0,0,0,0,1,0,0,0
"OR11L1",0,1,0,0,0,0,0,0
"OR12D2",0,1,0,0,0,0,0,0
"OR12D3",0,1,0,0,0,0,0,0
"OR13C4",0,1,0,0,0,0,0,0
"OR13F1",0,1,0,0,0,0,0,0
"OR1A2",0,1,0,0,0,0,0,0
"OR1I1",0,1,0,0,0,0,0,0
"OR1S1",0,1,0,0,0,0,0,0
"OR2A12",0,1,0,0,0,0,0,0
"OR2A4",0,1,0,0,0,0,0,0
"OR2A9P",0,1,0,0,0,0,0,0
"OR2AG2",0,1,0,0,0,0,0,0
"OR2B11",0,0,0,0,1,0,0,0
"OR2B2",0,1,0,0,0,0,0,0
"OR2C1",0,1,0,0,0,0,0,0
"OR2D2",0,1,0,0,0,0,0,0
"OR2D3",0,1,0,0,0,0,0,0
"OR2F2",0,1,0,0,0,0,0,0
"OR2G3",0,1,0,0,0,0,0,0
"OR2J2",0,1,0,0,0,0,0,0
"OR2M1P",0,1,0,0,0,0,0,0
"OR2T1",0,1,0,0,0,0,0,0
"OR2T8",0,1,0,0,0,0,0,0
"OR2W1",0,1,0,0,0,0,0,0
"OR3A2",0,1,0,0,0,0,0,0
"OR4C13",0,1,0,0,0,0,0,0
"OR4D11",0,1,0,0,0,0,0,0
"OR4D5",0,1,0,0,0,0,0,0
"OR4F15",0,1,0,0,0,0,0,0
"OR4K14",0,1,0,0,0,0,0,0
"OR4N4",0,1,0,0,0,0,0,0
"OR4N5",0,1,0,0,0,0,0,0
"OR4S1",0,1,0,0,0,0,0,0
"OR4X1",0,1,0,0,0,0,0,0
"OR4X2",0,1,0,0,0,0,0,0
"OR51B6",0,1,0,0,0,0,0,0
"OR51F1",0,1,0,0,0,0,0,0
"OR51G2",0,1,0,0,0,0,0,0
"OR51I1",0,1,0,0,0,0,0,0
"OR51I2",0,1,0,0,0,0,0,0
"OR52A1",0,1,0,0,0,0,0,0
"OR52A5",0,1,0,0,0,0,0,0
"OR52B2",0,1,0,0,0,0,0,0
"OR52E2",0,1,0,0,0,0,0,0
"OR52E8",0,1,0,0,0,0,0,0
"OR52K1",0,1,0,0,1,0,0,0
"OR52K2",0,1,0,0,0,0,0,0
"OR52K3P",0,0,0,0,0,1,0,0
"OR52L1",0,1,0,0,0,0,0,0
"OR52M1",0,1,0,0,0,0,0,0
"OR52N5",0,1,0,0,0,0,0,0
"OR5A2",0,1,0,0,0,0,0,0
"OR5AN1",0,1,0,0,0,0,0,0
"OR5B17",0,1,0,0,0,0,0,0
"OR5B3",0,1,0,0,0,0,0,0
"OR5D16",0,1,0,0,0,0,0,0
"OR5F1",0,1,0,0,0,0,0,0
"OR5H2",0,1,0,0,0,0,0,0
"OR5M9",0,1,0,0,0,0,0,0
"OR5P3",0,1,0,0,0,0,0,0
"OR5R1",0,1,0,0,0,0,0,0
"OR5T2",0,1,0,0,0,0,0,0
"OR5T3",0,1,0,0,0,0,0,0
"OR5V1",0,1,0,0,0,0,0,0
"OR6A2",0,1,0,0,0,0,0,0
"OR6B2",0,1,0,0,0,0,0,0
"OR6C70",0,1,0,0,0,0,0,0
"OR6C76",0,1,0,0,0,0,0,0
"OR6N1",0,1,0,0,0,0,0,0
"OR6P1",0,1,0,0,0,0,0,0
"OR6S1",0,1,0,0,0,0,0,0
"OR6T1",0,1,0,0,0,0,0,0
"OR6V1",0,1,0,0,0,0,0,0
"OR6X1",0,1,0,0,0,0,0,0
"OR6Y1",0,1,0,0,0,0,0,0
"OR7A10",0,1,0,0,0,0,0,0
"OR7A17",0,1,0,0,0,0,0,0
"OR7A5",0,1,0,0,0,0,0,0
"OR7G1",0,1,0,0,0,0,0,0
"OR8A1",0,1,0,0,0,0,0,0
"OR8D4",0,1,0,0,0,0,0,0
"OR8H2",0,1,0,0,0,0,0,0
"OR8H3",0,1,0,0,0,0,0,0
"OR8K5",0,1,0,0,0,0,0,0
"ORAI1",0,0,0,0,0,0,0,1
"ORAI2",1,0,0,0,1,0,0,0
"ORAI3",1,0,0,0,0,0,0,0
"ORC2",0,0,0,0,0,0,1,0
"ORC3",0,1,0,0,0,0,0,0
"ORM1",0,0,0,0,1,0,0,0
"ORM2",0,0,0,0,1,0,1,0
"OSBP2",0,1,0,0,0,0,0,0
"OSBPL11",0,0,0,0,1,0,0,0
"OSBPL1A",0,0,0,0,0,0,1,0
"OSBPL2",1,0,0,0,1,0,0,0
"OSBPL3",0,1,0,0,0,0,0,0
"OSBPL5",0,0,0,0,0,0,1,0
"OSBPL6",0,0,0,0,0,0,1,0
"OSBPL7",0,0,0,0,0,0,1,0
"OSBPL8",1,1,0,0,1,0,0,0
"OSBPL9",1,0,0,0,0,0,0,0
"OSCAR",0,0,0,0,1,0,0,0
"OSCP1",0,1,0,0,0,0,0,0
"OSER1",1,0,0,0,0,0,0,0
"OSER1-DT",0,0,0,0,0,0,1,0
"OSGEP",0,1,0,0,0,0,1,0
"OSGIN2",1,1,0,0,0,1,0,0
"OSTF1",0,0,0,0,1,0,0,0
"OSTM1",0,0,0,0,0,1,0,0
"OTUD1",0,0,0,0,1,0,0,0
"OTUD7B",0,1,0,0,0,0,0,0
"OTULIN",0,0,0,0,0,1,1,0
"OTX1",0,0,0,0,0,0,1,0
"OVCH1",0,0,0,0,1,0,0,0
"OVGP1",0,1,0,0,0,0,0,0
"OXA1L",0,0,0,0,0,0,1,0
"OXER1",0,0,0,0,0,0,1,1
"OXLD1",0,1,0,0,0,0,0,0
"P2RX1",1,0,0,0,1,0,0,0
"P2RX4",0,1,0,0,0,0,0,0
"P2RX5",0,1,0,0,0,0,0,0
"P2RY10",0,1,0,0,0,0,1,1
"P2RY12",0,0,0,0,1,0,0,0
"P2RY13",0,0,0,0,1,0,0,0
"P2RY14",0,1,0,0,0,0,0,0
"P3H1",0,0,0,0,0,0,1,0
"P3H3",0,0,0,0,0,0,1,0
"P4HTM",0,0,0,0,0,0,1,0
"PABPC1L2B",0,1,0,0,0,0,0,0
"PABPC3",0,0,0,0,0,1,0,0
"PABPC4",0,0,0,0,0,0,1,0
"PABPN1",0,0,0,0,0,1,1,0
"PABPN1L",0,0,0,0,0,0,1,0
"PACERR",0,0,0,0,1,0,0,0
"PACRGL",0,1,0,0,0,0,0,0
"PACS1",0,0,0,0,1,1,1,0
"PACS2",0,0,0,0,0,0,1,0
"PACSIN2",0,0,0,0,0,1,0,1
"PADI4",1,0,0,0,0,0,1,0
"PAFAH1B2",0,1,0,0,0,0,0,0
"PAIP2",0,0,0,0,1,1,0,0
"PAK1",1,1,0,0,0,1,0,0
"PAK2",1,0,0,0,0,0,0,0
"PALB2",0,1,0,0,0,0,0,0
"PALM",0,0,0,0,0,0,1,0
"PAM16",1,1,0,0,0,0,1,0
"PAN3",0,0,0,0,1,1,0,0
"PANK2",0,1,0,0,1,0,0,0
"PANK3",0,1,0,0,0,0,0,0
"PANX2",0,0,0,0,1,0,1,0
"PAPD5",0,1,0,0,0,0,0,0
"PAPOLA",0,1,0,0,0,0,0,0
"PAPOLB",0,1,0,0,0,0,0,0
"PAPOLG",1,1,0,0,0,0,0,0
"PAPSS1",0,1,0,0,0,0,0,0
"PAQR5",0,1,0,0,0,0,0,0
"PAQR8",0,0,0,0,1,0,0,0
"PARAL1",0,0,0,0,1,0,0,0
"PARG",0,0,0,0,0,0,1,0
"PARK7",0,0,0,0,0,0,1,0
"PARP1",0,1,0,0,0,0,1,0
"PARP11",0,1,0,0,0,0,0,0
"PARP14",0,0,0,0,0,1,0,0
"PARP16",1,0,0,0,0,0,1,0
"PARP8",1,0,0,0,1,0,0,0
"PARVG",0,0,0,0,1,0,1,0
"PAX5",0,1,0,0,0,0,1,0
"PAX8",0,1,0,0,0,0,0,0
"PAXX",0,0,0,0,0,0,1,0
"PBX1",0,0,0,0,0,0,1,0
"PBX2",1,0,0,0,1,1,1,0
"PBX3",0,0,0,0,0,0,1,0
"PBXIP1",1,0,0,0,0,1,0,0
"PCBD2",0,1,0,0,0,0,0,0
"PCBP1-AS1",0,0,0,0,1,1,0,0
"PCBP2",1,0,0,0,0,0,0,0
"PCDH17",0,1,0,0,0,0,0,0
"PCDHB12",0,1,0,0,0,0,0,0
"PCDHB18",0,1,0,0,0,0,0,0
"PCDHB6",0,1,0,0,0,0,0,0
"PCED1A",0,0,0,0,0,0,1,0
"PCED1B",0,1,0,0,0,0,0,0
"PCF11",1,0,0,0,0,0,0,0
